popularity,duration_ms,explicit,danceability,energy,key,loudness,speechiness,acousticness,liveness,valence,tempo,time_signature,track_genre
0.7056401450773571,0.3405683972470367,0.07926829268292683,0.6246821722681546,0.33107692236167097,0.43421998562185493,0.7220455167195168,0.008386792156050496,0.6132574628010133,0.045007643934469016,0.48349311653920307,0.48697325732647223,0.7926315789473679,acoustic
0.388782786957055,0.481238209385635,0.0274390243902439,0.8210655443232101,0.6916871048334524,0.7979870596693028,0.8032530101426985,0.0687037394310773,0.2892246215949819,0.10389683815915204,0.8464035152500451,0.48984364283870363,0.8568421052631581,afrobeat
0.5560072188250136,0.42685667622188883,0.08536585365853659,0.5999679205739601,0.7609401316623806,0.9324227174694464,0.8814919686357486,0.024844815600817034,0.1264204514533272,0.15208133093681261,0.608038525821754,0.566605134097949,0.8494736842105266,alt-rock
0.38769645892103094,0.3704485954238981,0.25,0.641595885977281,0.7149031367631361,0.809489575844716,0.8870108798132135,0.045766487185333486,0.15451253753802302,0.1354160699000663,0.5780508219539338,0.53259303470504,0.8526315789473684,alternative
0.7355667303278257,0.43358520150947566,0.007621951219512196,0.327249917550965,0.06382381389234892,0.3623292595255214,0.2738459028454817,0.006041313278862544,0.8431504903992008,0.0,0.14446614731232008,0.375145919016056,0.5484210526315789,ambient
0.8158323550540536,0.3208718356559155,0.08384146341463415,0.6048099498595298,0.6529842348311257,0.640546369518332,0.7962541893599769,0.06973950847114588,0.28580252878765167,0.12752456925269393,0.49729090708976803,0.5509615026126125,0.8326315789473688,anime
0.3546160180821054,0.7443567133138934,0.19969512195121952,0.21029765942942819,0.9237197346063178,0.6649892163910853,0.864989145256722,0.0695073269419382,0.022291281536831725,0.2106326104764071,0.1764997108723152,0.6227788276440642,0.7284210526315786,black-metal
0.411157640215163,0.36826823611349335,0.007621951219512196,0.600293624950592,0.45905162409788725,0.7929547088425593,0.6987884513189604,0.0020439769633607066,0.6020584634876677,0.18481190887235485,0.762445953405765,0.5941375590552442,0.8199999999999998,bluegrass
0.5077357069016872,0.3728773693842574,0.021341463414634148,0.655737020721509,0.5286240769904781,0.7735442127965495,0.7673523734593803,0.037160458873106685,0.428550664519347,0.11748499059605408,0.721395408630136,0.4523910540848044,0.7957894736842106,blues
0.7439594904771083,0.5895980294880493,0.13109756097560973,0.6465403730215301,0.5809990297295109,0.7059669302659959,0.8124219471808787,0.0818171239167298,0.35658795373280117,0.3168375618375421,0.5439789319060568,0.5283910994529613,0.8684210526315792,brazil
0.31386119531126805,0.7890941952030796,0.07317073170731708,0.7827895516000022,0.8945651285432908,0.8619698058950389,0.8891847663518775,0.06749202467582976,0.027059037559095892,0.17099215620937488,0.5505271366972833,0.6854885235059369,0.9021052631578947,breakbeat
0.7287508979727717,0.3682924072992112,0.05945121951219512,0.5456011496218802,0.4278335849913619,0.38749101365923844,0.6695494643774096,0.01780072310348197,0.46120954126968544,0.08455436866961732,0.5042307063427462,0.4843960656519144,0.7515789473684209,british
0.5699542690939674,0.4006134965076541,0.003048780487804878,0.6219259603573583,0.3665766325630825,0.4996405463695184,0.7112927179819839,0.0025908841745459488,0.5798102144361797,0.11770156404347329,0.4432432060022817,0.5615490909015735,0.831578947368421,cantopop
0.17747446253044347,0.9783490391827766,0.0274390243902439,0.9791647401280069,0.73268123996867,1.0,0.7366554620704859,0.051735278535708494,0.03132932774984337,0.015563798161060433,0.698279573015179,0.5565272295811827,0.9010526315789478,chicago-house
0.5753508664342157,0.02196874958225592,0.0,0.8978057508917999,0.41100366077370565,0.06254493170381004,0.724061492046,0.07723933377820874,0.5386540708200607,0.09780329157829828,0.8406785443104048,0.5482935746243383,0.776842105263158,children
0.9013193629211711,0.14797541976344686,0.2606707317073171,0.8124990282061627,0.3194200958290595,0.6570812365204892,0.6724376482070176,0.09040213339747558,0.5774340354287592,0.07309945529805709,0.4567257914258546,0.4369713181351236,0.8547368421052632,chill
0.19001979920452752,0.41686375234804984,0.0,0.35025544879689874,0.0,0.3896477354421277,0.19825167560933776,0.01894297827655047,0.9999999999999999,0.07054039489247307,0.42669936424473937,0.33035355826603086,0.5863157894736841,classical
0.5454067597638113,0.30447430304753154,0.12957317073170732,0.7126732554970797,0.7172004695080423,0.5298346513299785,0.8467600218167195,0.07948445121501374,0.16718127573033786,0.13164472412618813,0.40973405953123154,0.5477289789569206,0.8536842105263163,club
0.3927951921223696,0.38478041292015575,1.0,0.6698585150008143,0.6878065298599578,0.440690150970525,0.6726092695399458,1.0,0.7880636345296949,0.9999999999999999,0.524228588349319,0.23188297915467726,0.4936842105263155,comedy
0.2596324006097454,0.3032227569090339,0.04573170731707317,0.6340130298117707,0.5487519640758968,0.7462257368799428,0.8281062763512806,0.007024048048770375,0.34436953309681245,0.09007633415723912,0.612295447054632,0.5571025017749018,0.7947368421052636,country
0.35883868028665045,0.26862956365175794,0.26524390243902435,0.8509779724002368,0.6994684801538267,0.7232207045291159,0.922081858332441,0.07017770238837956,0.1362998363342975,0.0730776664690019,0.6533449345384306,0.5027994659074797,0.9063157894736844,dance
0.5476670229355387,0.2673625763268985,0.46036585365853655,0.926778710063365,0.6680234179728443,0.6283249460819555,0.8849944638042777,0.20846811137029694,0.2286058152514884,0.0516288182809779,0.7544051168727153,0.40058911486230375,0.9999999999999996,dancehall
0.5249242198587774,0.47737650256457365,0.3826219512195122,0.3281404489646611,0.9999999999999999,0.6046010064701655,0.9226802071736349,0.10305797550512708,0.0,0.2140536444728033,0.25034454068004264,0.5544929690047558,0.7926315789473679,death-metal
0.7463774464282584,0.35923557859193467,0.03810975609756098,0.8879544210277365,0.7443310550385077,0.7548526240115021,0.8432989018340177,0.03158086389902944,0.10374520396129495,0.0779974338018746,0.5142326870600455,0.51337118100548,0.8968421052631581,deep-house
0.15706200830515304,1.0,0.010670731707317074,0.9077912905995006,0.7020700025144453,0.9949676491732564,0.6418363649103367,0.04940789534125258,0.06453690406892976,0.047383189805683096,0.5432392241090862,0.5943277116702403,0.8978947368421051,detroit-techno
0.5486307010320115,0.47070373595076076,0.009146341463414635,0.8327057932006346,0.7385465982503591,0.6369518332135153,0.8212387789394332,0.03066480476011111,0.174649978304889,0.12405000235732591,0.8095761905301941,0.5289395953718308,0.8684210526315792,disco
0.4437474812958842,0.09445119352207187,0.001524390243902439,0.48274904314109945,0.1519485568329096,0.0,0.45165647392636177,0.052415119416194304,0.8060370558141622,0.07371987342193001,0.4101889593413391,0.3885655621054458,0.709473684210526,disney
0.42834615317225305,0.6087405425094415,0.039634146341463415,0.6015931690463,0.9260627766950745,0.6872753414809494,0.9809816632521123,0.07574337760650912,0.021059616559613636,0.171442020395471,0.34796270945986985,1.0000000000000002,0.9210526315789473,drum-and-bass
0.662817794754087,0.41083960789795493,0.11280487804878048,0.6667913290620777,0.7078741453326889,0.6470165348670025,0.888425323591901,0.08362168107779003,0.12672542711574455,0.11320254651304543,0.4342041538196843,0.6348024087206208,0.8915789473684215,dub
0.7027315893680024,0.390553687407977,0.14481707317073172,0.5731161316140289,0.767406857712721,0.620416966211359,0.9367278906798062,0.07399533465459657,0.11709094125052658,0.1321293377379326,0.2821925495237707,0.6940056161643515,0.8810526315789473,dubstep
0.5750880451351776,0.24905021489334112,0.16158536585365854,0.786105516761091,0.7636678603529224,0.9439252336448591,0.9261032815712622,0.04616361782252142,0.1177797773667945,0.11962085934766123,0.5379110019288718,0.5298305189240651,0.8947368421052633,edm
0.5933628861282918,0.2527375567657191,0.23323170731707316,0.7918814501537276,0.640702983604204,0.7649173256649893,0.8846837337104794,0.05875320189186189,0.2418606726749868,0.10468799805553483,0.5399528967766818,0.5128069818138401,0.8736842105263158,electro
0.7379146005992325,0.41660488268444296,0.18292682926829268,0.7938389498243407,0.6808197420419743,0.6908698777857656,0.8349033135354295,0.06200680564707794,0.18648947063134202,0.11550558817723108,0.4409581340334379,0.5427236280207048,0.8757894736842107,electronic
0.8045485606153522,0.2347732830709216,0.7088414634146342,0.7060722589071554,0.6474001714469844,0.6340762041696624,0.8556810994576718,0.09985378688352534,0.20625640895245212,0.10228446480906875,0.5061085887953374,0.5999974427312333,0.872631578947368,emo
0.6271967480244598,0.5472649195321754,0.009146341463414635,0.6392832212326519,0.4799881216112438,0.4759166067577283,0.7423946655095326,0.02990464688780705,0.51309439212567,0.08795079631595978,0.5714859648163755,0.47931139124044275,0.6610526315789471,folk
0.6941285721794894,0.23905217473622553,0.0274390243902439,0.78865223037938,0.8086086400146925,0.6060388209920919,0.9338493528994385,0.027793855095897387,0.4279613029500802,0.31121961280123756,0.9284416959373833,0.7893083113316417,0.9031578947368426,forro
0.6808298144481628,0.30990085805610745,0.33384146341463417,0.7914208812512938,0.5463046938962953,0.7548526240115021,0.7512855319201236,0.12447699996965492,0.3755577519371196,0.08489773056196961,0.491312450433746,0.47011541877166385,0.8378947368421055,french
0.5276049971089658,0.3317572844447214,0.46341463414634143,0.8351477576726704,0.5975541720243568,0.5449317038102084,0.8661926000700491,0.1592790345925423,0.3207535848435735,0.09631000544908566,0.7156076609880551,0.469205464382096,0.925263157894737,funk
0.678481944176756,0.2772610525202007,0.14481707317073172,0.5177584992066071,0.7476952088115686,0.7541337167505393,0.8637619915203885,0.03996612488192567,0.17606717364671048,0.15666074173306468,0.6077383871033477,0.6007843338713463,0.8589473684210529,garage
0.429993166646225,0.33994975087918555,0.19359756097560976,0.5833463587805563,0.460990671095067,0.6110711718188355,0.6304377705208803,0.08391775428679765,0.4107264031258565,0.12603466414867945,0.42409313988235636,0.4656319432378089,0.7873684210526313,german
0.6908520666514815,0.7532333011113815,0.0,0.4998097329960629,0.5210448205681325,0.6110711718188355,0.8323310990243341,0.005635969985665443,0.40531397872894387,0.3181648020625756,0.3468622008257135,0.5806336223835271,0.8368421052631576,gospel
0.46787447654757935,0.5020065882535046,0.10060975609756098,0.5089376390688128,0.7431376504097984,0.549964054636952,0.8340097564157123,0.04993072137464829,0.17231026146617653,0.1898522661039639,0.509295002049752,0.5614112306096972,0.8515789473684205,goth
0.21752842850384596,0.0,0.23323170731707316,0.17010475732978053,0.9901987840575636,0.5506829618979152,0.8792139341441207,0.13954499658548386,0.002192577754051483,0.2854178825052418,0.20913989562010638,0.4900783848188519,0.7010526315789476,grindcore
0.6240253710160673,0.49574053887893677,0.1478658536585366,0.6808489918303848,0.7736804988651448,0.803019410496046,0.8708422895921236,0.04663744631498124,0.1368004112257807,0.19127624121661305,0.48673041196296424,0.5539293362070843,0.8515789473684205,groove
0.8302349622413401,0.4273735677318574,0.1097560975609756,0.473236183955868,0.8271674426328924,0.5851905104241553,0.9074691709573226,0.03317425836236299,0.051180398864780076,0.1743914013767159,0.45223692679764277,0.6333660477769456,0.8242105263157895,grunge
0.47861510696826864,0.32974980850137836,0.003048780487804878,0.6090424700503368,0.18226008917604436,0.43709561466570834,0.4966572522205378,0.01978693307965971,0.8390586612709476,0.03830175612327144,0.49441335521136215,0.3877072628457836,0.6778947368421049,guitar
0.3417728172691115,0.45426500446079887,0.19207317073170732,0.6300080116729829,0.9723600047318744,0.9446441409058233,0.9194310064859155,0.11503147117622217,0.0553431225462273,0.2908803043824285,0.355883939854585,0.9669686117631449,0.8884210526315788,happy
0.7107563996986315,0.49337031047676116,0.07469512195121952,0.5144615198282769,0.8160421389128424,0.7526959022286128,0.8542914318257637,0.040685776264421915,0.09162801442160971,0.17276456475217364,0.6028892502838654,0.5771881062760686,0.870526315789474,hard-rock
0.593888528726368,0.31782986738018737,0.49542682926829273,0.6194741756528613,0.8799731958250289,0.746944644140906,0.9018135502901186,0.15608556418302028,0.0637403717783048,0.19889913819546043,0.5789808422804088,0.5771076358530272,0.871578947368421,hardcore
0.42775042489443343,0.3842754957794966,0.14634146341463417,0.607719357396722,0.9592472209871784,0.8605319913731124,0.9718566475650411,0.11859924382317791,0.04865862927544084,0.24003682312110322,0.3352943709073233,0.880996945706366,0.8757894736842107,hardstyle
0.4207944211798924,0.49675301314563736,0.12652439024390244,0.4264881130177821,0.9225138978450963,0.7189072609633356,0.902797643171486,0.051969548028308325,0.009057034156780271,0.2822538064239103,0.4361526105019669,0.5946345980820968,0.8599999999999999,heavy-metal
0.6228689573002997,0.30608301528469695,0.4862804878048781,0.9300275703026349,0.6643397033002985,0.7943925233644862,0.8917681937831557,0.12963677510434943,0.20526478461878606,0.11901490449824739,0.6516352936483805,0.45524044054066226,0.8736842105263158,hip-hop
0.24784048499290384,0.11993013734072766,0.0,0.6600841102910306,0.2388341181133275,0.465851905104242,0.6087538435466634,0.0,0.7722207935185715,0.11482900746812116,0.7578577033454785,0.45222859813485616,0.723157894736842,honky-tonk
0.5597392812713542,0.2392277148771298,0.16310975609756098,0.8193535504641286,0.7621671376477454,0.795111430625449,0.9269077718708376,0.04477484377161912,0.11163276902234939,0.11026236943372905,0.576867183749598,0.5166569315343397,0.8989473684210529,house
0.23752036865067544,0.5608732215433133,0.021341463414634148,0.5890748277162967,0.49292150629401355,0.5808770668583749,0.5770587374379185,0.05321286062955715,0.4061696948791254,0.07332053677907388,0.322949299331977,0.5476730333927053,0.7578947368421054,idm
0.8292712841448671,0.4688999711847065,0.03658536585365854,0.6945367591759843,0.508727028833295,0.47663551401869153,0.751277403777109,0.048599296718250494,0.5235908085822505,0.0819691992361137,0.5350374148948305,0.4463674825519861,0.777894736842105,indian
0.6427732903474497,0.31479636048845105,0.12804878048780488,0.6863515954195163,0.4939906869490631,0.5657800143781451,0.7789392861502467,0.035402393696911776,0.40914137394609473,0.05837433922088783,0.5415570728066315,0.48814608931656234,0.7842105263157895,indie-pop
0.6736460322744555,0.3015847572028738,0.16310975609756098,0.7143359845233136,0.500661824106416,0.6053199137311291,0.7931048766948465,0.039865067453745344,0.4003498909461362,0.07163227819676407,0.5318541735159079,0.5035174127418056,0.8210526315789477,indie
0.5051600581711142,0.5072372261274863,0.3597560975609756,0.5932950726165273,0.9059861272222315,0.749820273184759,0.8896734831918083,0.06903475122751368,0.03288083841935933,0.19479175608382612,0.48461754640102633,0.5977115049950072,0.8610526315789477,industrial
0.0,0.7804788568334459,0.12195121951219513,0.21729473872862354,0.48004057625195407,0.4989216391085547,0.5441811823794199,0.07487742958900251,0.4425817302239345,0.1178995418523022,0.12601402596205732,0.42691765528019854,0.6273684210526316,iranian
0.42832863175231717,0.25063928043483963,0.5960365853658537,0.8390316596111024,0.6929580672969743,0.540618260244428,0.88797729643176,0.2549869613646037,0.24500201215686926,0.10249559104922415,0.6689717077944224,0.4289924979844517,0.9989473684210535,j-dance
0.3941793842973034,0.5135972573028177,0.001524390243902439,0.6234153622806508,0.9153329464426153,0.45075485262401127,1.0000000000000002,0.04490722065068178,0.1585500974112708,0.1879188831947833,0.6863711629658629,0.7291262193524044,0.8936842105263154,j-idol
0.6821614423632891,0.431066693228809,0.01829268292682927,0.6280947030484457,0.6603946768036166,0.637670740474479,0.8771609414916192,0.030825438743747595,0.3015177430333137,0.13006803937541941,0.638830564449689,0.5663036850681886,0.8389473684210524,j-pop
0.6737686822140065,0.4668297903421402,0.025914634146341466,0.558356322224741,0.7697192920697548,0.6930265995686558,0.9058682695364693,0.037833757468297056,0.17725899146696192,0.1772089223752303,0.6337953442680242,0.6216591658877451,0.8568421052631581,j-rock
0.20005957282778195,0.23750925647497867,0.004573170731707318,0.5598391773263928,0.21995377250905063,0.1603163191948238,0.617705524135713,0.024764777004117743,0.7763918360296354,0.07652762701431623,0.5710712420958299,0.3967161837065418,0.736842105263158,jazz
0.9581763706130744,0.49326033347044607,0.07469512195121952,0.7853068045209076,0.6550683921405526,0.637670740474479,0.8678168086961731,0.07071597935087726,0.3134301980175157,0.08830711880490524,0.6591254132991764,0.49027738733960224,0.8252631578947365,k-pop
0.22213656194698017,0.09627990594013291,0.012195121951219513,1.0,0.5707617547368911,0.4622573687994245,0.7871026837610329,0.1609453685770418,0.2539424880040005,0.08030009979659378,0.8229377160391655,0.5257723911005292,0.8599999999999999,kids
0.10665288314965046,0.33636066766783257,0.2027439024390244,0.9067012447962998,0.7244090622541497,0.7843278217109995,0.926925986745545,0.07781310611837305,0.1934385518938137,0.08454178374249063,0.7572339011654354,0.49832448628314885,0.872631578947368,latin
0.4108072118164456,0.3198514288417228,0.3795731707317073,0.9642396234922875,0.730768593825549,0.8245866283249459,0.931169905658211,0.1074600983235881,0.18120598459538834,0.08245681820358994,0.7559807460232391,0.49227715452336196,0.8978947368421051,latino
0.49319292835491385,0.5079157065678493,0.0548780487804878,0.7540211806047136,0.5239305768427236,0.511143062544932,0.7746452763321354,0.060898375480962365,0.4351299937686102,0.08244667512799533,0.5858943413991013,0.4912798480240377,0.6736842105263157,malay
0.7501795945543426,0.494405646429276,0.012195121951219513,0.619672217007497,0.4161122125504876,0.5557153127246588,0.7842825119232759,0.003153659907511576,0.5185207401935296,0.05639080443793368,0.38588036638000767,0.5502009771117227,0.8557894736842102,mandopop
0.7270513202389921,0.515025695053274,0.2164634146341463,0.48506301725005674,0.8770337748930558,0.7634795111430628,0.9190013900593499,0.045989064082937244,0.03327207420149497,0.14251960384152082,0.4754479186773522,0.612951184302176,0.8421052631578951,metal
0.7230564364936134,0.3997880792656241,0.4435975609756097,0.4187960886014107,0.9770981355368987,0.4299065420560746,0.9663867500692485,0.10166697429327312,0.0039305978398224166,0.24211389960120813,0.3392769249101654,0.6507966380723145,0.831578947368421,metalcore
0.5573914109999474,0.9867826298783094,0.006097560975609756,0.9189650784350151,0.661295110426723,0.7397555715312722,0.7061874607333575,0.03529047885909226,0.07033094340294682,0.011608374348612699,0.29793469975077475,0.5682132115329537,0.8663157894736844,minimal-techno
0.6760114239657982,0.40066858364301583,0.007621951219512196,0.6647732712912868,0.5258055641496163,0.8461538461538467,0.7385679259853257,0.026930412634461366,0.45345268780465986,0.39479254498970573,0.658489187940124,0.5032631868091488,0.8284210526315792,mpb
0.47053773237783186,0.6938552115756268,0.007621951219512196,0.295477864786856,0.03326843891941422,0.16822429906542036,0.2778072463765988,0.011743819697958006,0.8948637590755931,0.1337526055025434,0.16517452942904343,0.3304803313959783,0.6200000000000001,new-age
0.39267254218281844,0.41796683393499334,0.001524390243902439,0.238370757966459,0.17154713241325698,0.48094895758447187,0.5199271953416535,0.01282329677170236,0.8630130596941593,0.17008491444785326,0.2075428563100133,0.29686218732769687,0.5705263157894738,opera
0.737441522260964,0.3969124762372461,0.022865853658536585,0.6707226954574059,0.7042416682727187,0.5355859094176849,0.8287435521424538,0.03558585608030252,0.5821147712091879,0.7336462159096393,0.8323399479655675,0.5981094392372621,0.9105263157894741,pagode
0.3289120950361817,0.28252483920904614,0.06859756097560975,0.8171554550982146,0.9187843389928773,0.6470165348670025,0.9686304602942909,0.0697744470585746,0.09420179963624632,0.29763493530690033,0.8234281672870767,0.6609935278019652,0.8757894736842107,party
0.754524906698439,0.29469218347545856,0.01829268292682927,0.4700221855418354,0.17565768875915583,0.4593817397555715,0.3515718579989915,0.013403889792281055,0.7645269917375516,0.02926277309057071,0.337115291762542,0.47386194495355793,0.6599999999999997,piano
0.7948767368107512,0.3648101742434423,0.11280487804878048,0.7570065312729396,0.5617390808339596,0.6980589503953989,0.8441573512516779,0.05951155019589272,0.368966559709217,0.05442079375577244,0.5921294556469969,0.5141098861787428,0.7642105263157899,pop-film
1.0,0.6123741025492458,0.001524390243902439,0.7025124246399452,0.5592107743249952,0.6146657081236522,0.7992247318435036,0.037353804283220264,0.47517202495461214,0.06971279505784275,0.6225670371887295,0.4621489743291989,0.8073684210526317,pop
0.4325688153767981,0.21750476094502158,0.05030487804878049,0.4999930440020066,0.8250073727553601,0.5470884255930986,0.8577692487769473,0.02883324327251236,0.08629221128882794,0.17649533822367316,0.7353215279766376,0.7084473313293276,0.8778947368421055,power-pop
0.7780386522523786,0.3067615964558217,0.07926829268292683,0.7463581258741029,0.8407440616072209,0.7613227893601726,0.9191980813273593,0.04238231611932793,0.059879712881119866,0.1503575715899215,0.4058840634916484,0.5731077899688259,0.8936842105263154,progressive-house
0.7108089639584392,0.390850528371669,0.022865853658536585,0.5476931864772124,0.5011516826498039,0.6822429906542054,0.6957562622567869,0.01404920967801656,0.3378017360122317,0.13777189312429086,0.6694562117757863,0.523256100937409,0.8063157894736848,psych-rock
0.6321903527061832,0.34539119305493293,0.16158536585365854,0.5431496922584652,0.8357740131873802,0.5003594536304812,0.904212576597343,0.03752640925697178,0.09024503024646842,0.16275879634751603,0.65737493451217,0.6935639563077467,0.857894736842105,punk-rock
0.6312266746097104,0.3472592072585581,0.12195121951219513,0.5555084548109729,0.8361879591626628,0.4385334291876348,0.8949566782218503,0.03658974887925085,0.08310030438365706,0.20170783096151287,0.6724098886659942,0.6740022237476784,0.8694736842105262,punk
0.6040859951290452,0.35611089776942007,0.13414634146341461,0.7307324993228131,0.6044721539310992,0.9360172537742635,0.8154897335922785,0.07237799821103297,0.3983852259649613,0.24963236046837714,0.7598968228022334,0.5581734394901006,0.7863157894736843,r-n-b
0.3227445552187549,0.3396748062648407,0.2545731707317073,0.9450476158521465,0.7226710285012538,0.8641265276779295,0.9255158518619495,0.10882952391372314,0.185310907890772,0.11090983575918759,0.7788819513965881,0.4991079365799047,0.9105263157894741,reggae
0.37930369877174847,0.3333851984833558,0.3231707317073171,0.9666357602128371,0.7401147388668198,0.8051761322789361,0.9404633599716085,0.1165503949452355,0.1730630562539789,0.07720420772342615,0.7725705799754117,0.4850160688092777,0.9063157894736844,reggaeton
0.2942021621432201,0.36062035795137903,0.06554878048780487,0.6148881270934485,0.659675867033509,0.7117181883537023,0.8583320492336314,0.017679482029177483,0.22176080982258117,0.08120020383825252,0.635319694764765,0.5904904491746301,0.8263157894736843,rock-n-roll
0.5646102360135266,0.1676321591267348,0.003048780487804878,0.6258425964039946,0.4541107002157213,0.5456506110711721,0.7252889395706354,0.019710235224387855,0.5985082718959682,0.1841323228075132,0.8092275485490601,0.5065052542032062,0.763157894736842,rock
0.5132023899216793,0.1623660220534473,0.007621951219512196,0.6436826853753006,0.6331142886742788,0.7943925233644862,0.7830258814273354,0.0310981267627631,0.48206263087857953,0.1871515783095212,0.8838472411071248,0.5528167118958212,0.8157894736842102,rockabilly
0.018134669633627108,0.279473985640704,0.006097560975609756,0.43243508212578574,0.14087171310749041,0.5607476635514019,0.5380418392734146,0.03840933937673457,0.9446502774881483,0.15306708761682616,0.4430407346167254,0.35503784283419804,0.5915789473684208,romance
0.8790321167627424,0.0841411314360373,0.6859756097560976,0.8583791542652134,0.367620126993933,0.6642703091301225,0.6815431269720236,0.12974493160806314,0.5113185107630022,0.07950574670974594,0.48088490975463777,0.48774250529447394,0.8821052631578952,sad
0.4530338338618961,0.5986061506748782,0.004573170731707318,0.8189509209332168,0.7209545684799685,0.485981308411215,0.8457119810150084,0.026361790603997702,0.5064302968774046,0.09963787341779765,1.0,0.4997803453391818,0.9010526315789478,salsa
0.6415643123718746,0.3892777560308923,0.003048780487804878,0.6660973659681483,0.651009159702156,0.5593098490294754,0.768936626876469,0.06461759507262912,0.5290476359857273,0.5896306962526406,0.8395177700419054,0.4743955871906096,0.8810526315789473,samba
0.799957948592154,0.29728184544799474,0.009146341463414635,0.6935121815891919,0.7019063118258483,0.6441409058231486,0.9160632132537305,0.038478938156473096,0.47071066672799955,0.6479195706699068,0.7416071279094436,0.6008407183908873,0.7894736842105261,sertanejo
0.5087519492579677,0.30584115652848975,0.0274390243902439,0.48416299294498133,0.28169149554627704,0.4040258806613948,0.6615807015165207,0.09877611937805417,0.6903097191831066,0.16214889696870424,0.42374277980199754,0.42129409948746877,0.6989473684210523,show-tunes
0.6238151139768366,0.3517028692674833,0.07164634146341464,0.6450247838116742,0.3294862641628413,0.5528396836808054,0.7058054869763892,0.019854861488684504,0.5978605104683036,0.03927624271929095,0.4706398840777836,0.4972631914252599,0.7399999999999998,singer-songwriter
0.5767350586091495,0.3687769474461804,0.03658536585365854,0.6755558865337609,0.8134735164929304,0.662832494608196,0.8735915115550124,0.048586629740338096,0.1257778353076673,0.26696424697337195,0.843893504444245,0.6190523234889487,0.8768421052631576,ska
0.5757713805126767,0.2111378590923122,0.0,0.0,0.2052799765133257,0.351545650611071,0.0,0.02731766024492647,0.7122731542020408,0.4291142709504756,0.0,0.0,0.0,sleep
0.6238151139768366,0.3517028692674833,0.07164634146341464,0.6450247838116742,0.3294862641628413,0.5528396836808054,0.7058054869763892,0.019854861488684504,0.5978605104683036,0.03927624271929095,0.4706398840777836,0.4972631914252599,0.7399999999999998,songwriter
0.30811416957230214,0.2768605805881875,0.15853658536585366,0.7073668928866328,0.46389627520274,0.2020129403306976,0.7790079836481351,0.031749432143556126,0.432329104164936,0.09884389600041629,0.6147128126637773,0.42493251522066977,0.7873684210526313,soul
0.6257249487498466,0.4111090752771267,0.05792682926829268,0.7142377821987008,0.6983817034239321,0.6211358734723218,0.8670422358386574,0.0697272590859119,0.286923503557236,0.17734059452322756,0.6479986062356171,0.5410895531025568,0.8557894736842102,spanish
0.4187268936274596,0.03280056763463124,0.0,0.8466963510471232,0.29775899060522504,0.7074047447879224,0.6532531741745002,0.08743903494888805,0.5736478258430489,0.0601242075956985,0.4553135138631556,0.38435981785393025,0.8547368421052632,study
0.6126364480577504,0.31655629058466006,0.14481707317073172,0.6914924871129907,0.5827269507957143,0.7843278217109995,0.8038812274612349,0.03840363227679602,0.3476249348223148,0.11479181619094078,0.6274403595588365,0.5164809529283991,0.8610526315789477,swedish
0.6021411175161635,0.4660997021748129,0.06707317073170731,0.7410028257718907,0.7056060719612799,0.36736161035226456,0.7829185507677694,0.015472087130990762,0.15944176147129724,0.10309508438381473,0.6980626960284311,0.5413386956493484,0.8915789473684215,synth-pop
0.30944579748742834,0.20613936365313879,0.0,0.6054819811009625,0.2467504640920919,0.34795111430625436,0.6919558167855849,0.05931764799554123,0.9191550321337776,0.1898342339695734,0.6942992657574767,0.42387266466740003,0.7178947368421054,tango
0.6453489390780229,0.7494283476803668,0.039634146341463415,0.8452364098212145,0.7504768718311373,0.7721063982746226,0.7891256610420408,0.037568864512612286,0.08180631889627649,0.056634050417472076,0.34849717048022866,0.6178790525435331,0.8789473684210525,techno
0.6206963012282514,0.5676764806619289,0.033536585365853654,0.6800290024198689,0.8837742176632085,0.9137311286843994,0.8747239675287544,0.05913613437798317,0.03194228416610799,0.19736603110280218,0.28902780904700015,0.6889791104134206,0.8684210526315792,trance
0.5650657929318592,0.5926348269180045,0.06859756097560975,0.7639690760879795,0.5832130339360705,0.7311286843997125,0.7322266523865967,0.05440007661433673,0.23968722525211117,0.11469000976552776,0.5549208450607428,0.48319246430949825,0.8557894736842102,trip-hop
0.6743644104918263,0.36000965672236507,0.3323170731707317,0.7334968947606605,0.5662784636365193,0.7325664989216389,0.7819352902865901,0.09446614534396691,0.34425780031336434,0.09667327782316074,0.534098671910753,0.5061879319824849,0.8336842105263158,turkish
0.6949520789164754,0.6859853647856463,0.0,0.40369257107597833,0.4627018189894503,0.6412652767792957,0.7235289517843944,0.0063280602513852285,0.3206327459119042,0.22748570624638761,0.2538919662300091,0.5207174098928438,0.7547368421052636,world-music
